1613252539.5426738,"Data: node: 2, message: 24410, time: 1613230941, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -107 dBm, SNR 12 dB, good/bad packets: 193/1"
1613252560.5399811,"Data: node: 2, message: 24411, time: 1613230962, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9284 %, status: 0x00, RSSI -106 dBm, SNR 9 dB, good/bad packets: 197/1"
1613252581.539,"Data: node: 2, message: 24412, time: 1613230983, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9285 %, status: 0x00, RSSI -104 dBm, SNR 13 dB, good/bad packets: 201/1"
1613252602.536318,"Data: node: 2, message: 24413, time: 1613231004, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9287 %, status: 0x00, RSSI -103 dBm, SNR 13 dB, good/bad packets: 205/1"
1613252623.536885,"Data: node: 2, message: 24414, time: 1613231025, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9287 %, status: 0x00, RSSI -106 dBm, SNR 10 dB, good/bad packets: 209/1"
1613252644.5363252,"Data: node: 2, message: 24415, time: 1613231046, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9283 %, status: 0x00, RSSI -109 dBm, SNR 11 dB, good/bad packets: 213/1"
1613252665.5357802,"Data: node: 2, message: 24416, time: 1613231067, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9288 %, status: 0x00, RSSI -109 dBm, SNR 11 dB, good/bad packets: 217/1"
1613252686.534297,"Data: node: 2, message: 24417, time: 1613231088, Vbat 324 v, Tx dur 994 ms, T: -871 C, RH: 9285 %, status: 0x00, RSSI -113 dBm, SNR 7 dB, good/bad packets: 221/1"
1613252707.53375,"Data: node: 2, message: 24418, time: 1613231109, Vbat 324 v, Tx dur 994 ms, T: -868 C, RH: 9285 %, status: 0x00, RSSI -109 dBm, SNR 11 dB, good/bad packets: 225/1"
1613252728.533077,"Data: node: 2, message: 24419, time: 1613231130, Vbat 324 v, Tx dur 994 ms, T: -872 C, RH: 9289 %, status: 0x00, RSSI -108 dBm, SNR 12 dB, good/bad packets: 229/1"
