# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
1, 455, 1600168122, 337, 385, -1260, 4124, 0x00
1, 456, 1600168127, 337, 385, -1261, 4133, 0x00
1, 457, 1600168133, 337, 386, -1263, 4140, 0x00
1, 458, 1600168138, 337, 385, -1264, 4153, 0x00
1, 459, 1600168143, 337, 385, -1264, 4163, 0x00
1, 460, 1600168148, 337, 385, -1265, 4170, 0x00
1, 461, 1600168153, 337, 386, -1267, 4176, 0x00
1, 462, 1600168158, 337, 386, -1270, 4188, 0x00
1, 463, 1600168163, 337, 386, -1272, 4195, 0x00
1, 464, 1600168168, 337, 385, -1274, 4205, 0x00
1, 465, 1600168173, 337, 385, -1272, 4211, 0x00
1, 466, 1600168178, 336, 385, -1275, 4221, 0x00
1, 467, 1600168183, 337, 385, -1275, 4223, 0x00
1, 468, 1600168188, 337, 385, -1275, 4234, 0x00
1, 469, 1600168193, 336, 385, -1278, 4248, 0x00
1, 470, 1600168198, 337, 385, -1280, 4258, 0x00
1, 471, 1600168203, 336, 385, -1278, 4265, 0x00
1, 472, 1600168208, 336, 385, -1281, 4272, 0x00
1, 473, 1600168213, 336, 385, -1282, 4282, 0x00
1, 474, 1600168218, 337, 386, -1282, 4288, 0x00
1, 475, 1600168224, 336, 386, -1284, 4296, 0x00
1, 476, 1600168229, 336, 386, -1287, 4303, 0x00
1, 477, 1600168234, 336, 385, -1287, 4310, 0x00
1, 478, 1600168239, 336, 385, -1288, 4319, 0x00
1, 479, 1600168244, 336, 386, -1288, 4329, 0x00
1, 480, 1600168249, 336, 385, -1288, 4333, 0x00
1, 481, 1600168254, 336, 385, -1292, 4347, 0x00
1, 482, 1600168259, 336, 385, -1293, 4352, 0x00
